"","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"AF709",0.0573920847558173,0.0170638527628822,0.0387791972294271,0.0453269569137389,0.0358119789195073,0.0894538858426539,0.412307744679132,0.331402733926421,0.297563641978968,0.0794166326655684,0.0706284707114134,0.0762647461741282,0.0797134749323579,0.0439915204425978,0.0769753724319975,0.0496887242268253,0.00997305978473096,0.112080228474714,0.132427374764545,0.166691924243526,0.509546406649666,0.900151589436568,1,0.993460403598163,0.552523755604188,0.731512526444949,0.0745479225207884,0.164973227998115,0.198104808927888,0.17178524675877,0.0415293396160853,0.10803690257663,0.212233302711593,0.363973631136563,0.653585327317945,0.26276828038096,0.277333841537967,0.358295870217243,0.0830893604989696,0.100627262144372,0.112088421741181,0.0404344231992931,0.0490617836965624,0.0390559587762849,0.0375678957021459,0.0622270573309761,0.0706574951609146,0.0206350353432462,0.0244839798585163,0.0313122080979591,0.0571240724373084,0.0550395357583952,0.113972154190568,0.0122198530143331,0.0319158488144007,0.0705668242825409,0.0144750228788888,0.0225321951979705,0.0615651456505286,0.0561297577266235,0.0491700510059964,0.040334477567041,0.0246011236736874,0.0177164511046009
"AF710",0.033000615210839,0.0263334964035884,0.0621304803206439,0.108070524359965,0.119330151403112,0.158763310536533,0.386265911988395,0.346218715439464,0.795989708148849,0.252571090085265,0.213332340738325,0.123444597270137,0.161038411082333,0.192929757685884,0.134662877430799,0.191879974600852,0.099548417927833,0.201864911231011,0.181989609539814,0.400368426639669,0.387810013073875,0.519281996940732,0.675742891208196,1,0.713964637928219,0.722759983547264,0.870931464668009,0.469006835187005,0.609533731059336,0.678494968898524,0.585867086512758,0.43274671319459,0.173359571677641,0.173839530261518,0.52817125823029,0.400062886386814,0.403371392984966,0.491356409305668,0.320165251664608,0.240478943722132,0.466636607088331,0.326862762936802,0.2101814354229,0.239462453620614,0.164847213517802,0.366435734416128,0.18333495171968,0.158412355595972,0.261633478555611,0.302348108050149,0.191166521730363,0.153277735629511,0.398476904370001,0.324633570895821,0.3279082166182,0.34385052082357,0.0672506707033507,0.0965601393146392,0.220010595742923,0.162432413485256,0.195062561582517,0.199979598432448,0.245323177417849,0.153008994282744
"AF711",0.0969917714798776,0.0411921590249138,0.0864435485020156,0.0527519907683679,0.105491468672134,0.153720867626755,0.513960807686832,0.458234246497322,1,0.169197005602555,0.210455243377094,0.0692856851475462,0.0469132702039258,0.0885195190188449,0.0465892748429134,0.028939227243894,0.067795287533734,0.154170992030779,0.163432155246649,0.373078925115776,0.533607813835241,0.687869895991023,0.830884364803878,0.81314800582568,0.381319331993147,0.32943715855027,0.187360362373539,0.0861614506723609,0.126181941254911,0.0613785081825404,0.0640350580280359,0.0689947723441585,0.424478205155669,0.254608624893579,0.664810975617268,0.281074234464496,0.256091382347054,0.251869896480376,0.0917494205541098,0.0712841537641874,0.156668604570156,0.0699251404895456,0.0206387093132167,0.0961835030962217,0.0854744755002154,0.0446869514754592,0.161316042739647,0.00571647034030336,0.0115117406290787,0.068336810972982,0.0743857730951259,0.0486190568670359,0.103195287883116,0.052443206910719,-0.00786518839612316,0.0399753520639955,0.0439388003142789,0.00588576493489512,0.0243855155339473,0.0303374187267594,0.0770637026810471,0.00114336901886037,-0.0178284509832167,0.0252416835364205
"AF712",0.0677527704227888,0.0331285862321511,0.0207410149612914,0.166587604114512,0.0792328008115404,0.110435809152133,0.299574720016946,0.271476171461226,0.498941161140397,0.290080943829936,0.30619585147267,0.166081765063095,0.0885700971218696,0.0627890027905018,0.0652101080570869,0.0920625266749993,0.4207362952802,0.450550544441222,0.15640065978319,0.127358189194605,0.0667175013473152,0.0895400022248633,0.12813719290782,0.363507603792152,0.710514382203288,0.825842997511774,1,0.586080141260739,0.402375617471973,0.247365529056551,0.165028902377758,0.115564574846157,0.104311366808046,0.071679444506966,0.0559324062633066,0.160409855418212,0.169059508326486,0.172436647951765,0.0561370219967614,0.0945418715363321,0.200921932701936,0.0794914206764997,0.0789445348525586,0.0965357379873529,0.0658818422459783,0.0822576414450128,0.376286903715792,0.247593812746827,0.234357329217247,0.26158687707863,0.0667656194164305,0.0905075236666265,0.0816238360180694,0.0168241460594984,0.0863187797106277,0.075001823848878,0.121853210916113,0.0658204303876957,0.0390895566441294,0.0409290041551172,0.0365831237818786,0.0573636146054904,0.110763988974101,-0.0158781206654085
"AF713",0.0220997203341583,0.0196150170622662,0.0123578748628243,0.0337110011692342,0.0401690008351172,0.0594833997749066,0.116956768626011,0.110377817225035,0.141515737958013,0.177482469015366,0.143398640928218,0.156110493040702,0.09464354830058,0.0351556441286779,0.0391026353688231,0.0296593272428877,0.116055085253898,0.0897796291643121,0.0768615015822573,0.0249670040455317,0.0349078592732645,0.0613588628817067,0.0685298074108312,0.18273882817584,0.280763764053866,1,0.569606951051959,0.618715740558532,0.295570963965991,0.148133114111143,0.104266165318556,0.0555757879611761,0.0715920141970465,0.0427165098049435,0.0682791857579447,0.058690618346218,0.0335742672234314,0.134324298996217,0.0816528860221531,0.120781968862773,0.259854526996284,0.102198351063262,0.0210249837535264,0.0236755241333696,0.0225111614554425,0.0190835690549827,0.080011784395266,0.0914743109856966,0.0984228796735408,0.106299796428322,0.0964847850467077,0.13897654891657,0.0707972738742489,0.0269158878779776,0.0248944192767904,0.0167810795788192,0.0307820358933088,0.054273572808137,0.0706701009847143,0.0585435119425655,0.0281852388922956,0.0259712600987337,0.0301638581901242,0.0120914473398595
"AF714",0.00983900958181289,0.00120440044855622,0.0418607081551185,0.0113217153799606,0.0222840778087548,0.0879226182096773,0.105090580386174,0.0966534687796344,0.292195869263548,0.211731251922287,0.178204751828423,0.114130783837089,0.0603555779295135,0.0594512112147782,0.0875626395641366,0.113368443904187,0.276714413683864,0.214327074523795,0.247339097005303,0.131943322481313,0.166851762643095,0.179200766912702,0.207032988611429,0.457527193435729,1,0.90104797148305,0.55793359039266,0.217129325906428,0.090295357258704,0.162472486571711,0.210829562163499,0.0178162595234604,0.107205250484493,0.0870502915091901,0.158236911999201,0.110783061021111,0.0892956074226652,0.213511335820238,0.163123636668483,0.203531995222198,0.231794457873852,0.117864611307952,0.0536578879293425,0.0753581035110723,0.0497806236124306,0.137398629557248,0.267407786785497,0.289084284947651,0.228214102843998,0.310904957174066,0.209889287709043,0.137261127895339,0.16420175656715,0.0571333005123693,0.096318112421105,0.112476732787118,0.0455612866380831,0.120114735030872,0.113952212423023,0.0658637999229207,0.0331774405887141,0.0733345350785348,0.0722534102437488,0.0587879547608958
"AF715",0.088086210980764,0.0822971578035308,0.0505564859554909,0.0447962119738916,0.098220623343922,0.19757609029239,0.19659920895977,0.337987658906515,0.607628175869881,0.111723438711749,0.134328206419248,0.0203803802299177,-0.00672819437991786,0.0350094578034988,0.0419993838404308,0.0224302103856642,0.0314429965502153,0.0210957158379774,0.154992581762622,0.279935454959693,0.45149087577357,0.420050851899067,1,0.595927798122391,0.348908797413506,0.413817562267492,0.0757390251067314,0.0711450424872711,0.0307365983720251,0.0694010025915957,0.0443138373851599,0.040483377774954,0.430570566836071,0.34180035355489,0.716942960629949,0.159234428122312,0.302713233949375,0.140130389477406,0.0577097030215847,0.0574451353926932,0.11180898032457,-0.00988395412072667,0.0142268236764444,0.0289930092070277,0.0317484792316461,0.0891688493961901,0.121057357576349,-0.0430261334115846,0.0206658400092547,0.0536134656603718,0.0444602948148644,0.0122822722904702,0.119491872784152,-0.0294588137622103,0.00727493281900539,0.0134222323280885,0.0230024158544928,0.0515129988331643,0.0284247216295494,-0.00533195059996247,-0.0130007170217397,0.032397879387895,0.0175892822095112,0.0546101264017463
"AF716",0.0365831144448939,0.00858592694542832,0.0133241423317908,0.0267699244426967,0.0287277951444241,0.0365777914971918,0.217438169007052,0.169455467924144,0.254622646707583,0.0710322367006212,0.0352049675305029,0.0249545693659706,0.0234107908617084,0.0191300145258846,0.0320234330568151,0.0521384347789046,0.0233283596622732,0.051181142814581,0.0518146588638922,0.171865333106927,0.349096385257424,0.626486545275718,1,0.14509048800431,0.286892578207567,0.449773786050587,0.0863438285889564,0.130472837770321,0.100738810273034,-0.0236021363867363,0.0998284868856895,0.0251861553111889,0.0741248518952567,0.204086746246867,0.275586029504506,0.0602914620717602,0.156625727800246,0.150849343238907,0.0299607407964485,0.0642863064654734,0.106024066694926,0.0242621454152736,0.0214200166123034,0.0186207587905093,0.0259598684855034,0.0421004149480138,0.0265884225420467,0.0286313167807506,0.0171284209377022,0.0661902826986174,0.00745874086483968,0.0605103591828989,0.0982771272266317,0.0361805716375453,0.0371516937856409,0.0696089477426751,0.0153205193602892,0.0127655988256528,0.0267513945615094,0.0489074638798229,0.000734176728841551,0.0242733218156807,0.0150390008959319,0.000888435115083493
"AF717",0.00739434697116528,0.00106611086705806,0.038628633843762,0.00896926964092604,0.0258586683302868,0.1511861105522,0.134587006458645,0.0926016831520937,0.162503941985039,0.176892270430055,0.139697361008921,0.120493999728892,0.0347830907802949,0.0495148761645126,0.05865684765301,0.0641321327603771,0.229880535771985,0.193575960441241,0.341676762520744,0.232467694825622,0.385556238662722,0.259434468250969,0.323526236304006,0.469733933108174,0.94880626676843,1,0.674558184277357,0.221434610846438,0.140874363836492,0.140603651747359,0.200879972164458,0.0105689168908007,0.051046200726246,0.115601477846542,0.197850277794664,0.142712967417542,0.0934724269610803,0.147820013655346,0.189524598484102,0.203877454776093,0.126019681653671,0.104897303741953,0.0494471465585538,0.0904650104825063,0.0371477744332119,0.15985533082998,0.180112277713818,0.252299242245008,0.204518180553551,0.314495084041324,0.217694787598037,0.125065479855164,0.296040962227137,0.0601122411730994,0.097319692050968,0.069917670622244,0.0353358746869861,0.0840657134865474,0.136829883066449,0.0679818971294467,0.0357012486734308,0.065945366468247,0.0642100769402551,0.0325057574583795
"AF718",0.0625331409411263,-0.0103099167840643,0.0292647306341747,0.0370490018533121,0.110236474350786,0.120257571029356,0.399512292740407,0.272573993519539,0.0549994666859596,0.155673690446538,0.0961736693039113,0.0321206707447554,0.00765004344806247,0.0131942748243322,-0.00532270417015473,0.00977648484448541,0.0465032975178294,0.121229117883818,0.250189335467461,0.321674599230388,0.67823814448096,0.687446810575427,1,0.691933323356457,0.556710108377891,0.666374647082384,0.268988059825671,0.111204859762905,0.150583314328147,0.0324717408113819,0.0751155465967335,0.0273445161729429,0.225718654842846,0.394067460430874,0.664300364043864,0.4065886157665,0.136923075921216,0.144599814979042,0.101778627815952,0.143756625228035,0.0638380043908489,0.0705545246236144,-0.0158267622505856,0.0404202795711941,0.0151104644264858,0.0678877230077914,0.0830027339909961,0.0841269925211927,0.0703580122952634,0.0738272957541414,0.0717854218339462,0.0439134001230446,0.0162499216428828,0.0582779157544053,0.0461853498200063,0.0120464414172353,0.0177515310843971,0.015061287312789,0.0079671300035742,0.00552108263681156,0.049619441344259,0.00148858181938289,0.00357903019164778,0.00535880040014956
"AF719",0.0770646345975339,0.0454897856032675,0.117122237566511,0.155901056724243,0.247787872498969,0.56306253841342,0.843329859167505,0.516926436015807,0.341631632868992,0.185713016644711,0.0845121392958297,0.0819255987914669,0.047676544630379,0.0202004851141724,0.0485365146942982,0.0595057816378752,0.0760974751224808,0.0874257666500716,0.292967177167558,0.324054558649658,0.778334757839787,0.746751376448218,1,0.664910202013672,0.482877499338326,0.631612951643964,0.229453602146493,0.0913156600823293,0.115447281532293,0.052107462748865,0.0731659237812481,0.0201658951199803,0.199603689165189,0.404724258008785,0.707596729326278,0.390284172823135,0.108743025021931,0.15901539808103,0.119442218241389,0.073333419597671,0.0384121917069388,0.0466162963034708,0.0568457625089277,-0.00369269633633382,-0.00785177289257965,0.0558038494551757,0.11619152049979,0.0437504961072087,0.0401902460626671,0.0700739747264997,0.0657670504592897,0.0329410449841925,0.0601903554515198,0.0580284883952695,0.0064760450101559,0.0322350071078135,0.0325407541264006,0.0585923505050815,0.0304333134644248,0.0408319383376977,-0.0248096811171811,0.0202747110207569,0.0378067468522961,0.0243971955708717
"AF720",0.0280944671353034,0.0719621820549443,0.0207893096670702,0.0430372274473432,0.0886884430077028,0.160362929165924,0.401208223686006,0.318775244299174,0.14399353766306,0.0945942622258736,0.051075002963873,0.0287972019795998,0.0276058942451469,0.0367737649836117,0.0315410294710083,0.036471217144892,0.0418852641655559,0.134179915073243,0.27759880696076,0.274012489895694,0.757081144847308,0.695638767432725,1,0.704747334298694,0.505079976344563,0.581481459799485,0.247069137558262,0.120679026161495,0.0777061523349954,0.0727431855809065,0.0975544213959633,0.0210157243578418,0.243272142737965,0.50524418438946,0.717673944168055,0.411377840003685,0.158675400456573,0.182608343471854,0.150676302783724,0.119926579513637,0.0553999243268625,0.0594306019713165,0.0608940539231892,0.0231578083131653,0.00320010397716005,0.079423271709941,0.0729421515574936,0.0499909501690176,0.0353673451977059,0.0428846227337343,0.0554472366949902,0.0726817912245983,0.12345440602855,0.0104833000368583,0.0756135384142032,0.0175546204828443,0.0158192582976032,0.026835039098742,-0.00387406157787037,0.0604594418971512,-0.0157383582127565,0.0324972280049344,0.0347024870303014,0.00527936691968339
"AF721",0.0881146517377072,-0.00615553159279308,0.0242931468241862,0.0318248491622131,0.0271460088774479,0.0746675046729452,0.211740447645639,0.241035028143943,0.0120753336894875,0.119429680321834,0.065594669430206,0.0239398492756789,0.00450434670407744,0.0128407942245864,-0.00272933518478119,0.0108816396024261,0.01860436589644,0.0535290727600035,0.177829863847312,0.224982665127385,0.408010720183516,0.668173422383825,1,0.653101226675364,0.323093746181662,0.352283112350361,0.206132321550985,0.0777588676218025,0.0577208694354755,0.0546974294419846,0.09024685314621,0.047686380386401,0.248888893501696,0.204713352388827,0.519512694713309,0.188973121004515,0.179476666223814,0.0529188300490502,0.0778932125393251,0.064192228591321,0.0581551263195469,0.0729447291335426,-0.0247216950476998,0.0275095342690328,0.0122524178891277,0.00963092943394578,0.113584402341302,0.0889032155008181,0.0446420753930573,0.0813013489582872,0.0538240744506576,0.0378934712122167,0.0164163742010921,0.0630171093613691,0.0434668907860932,0.00996657082687628,0.0228071940100354,0.0100482834102538,0.00356257357066808,0.00267075772148663,0.00414717308208689,0.00195331603991036,0.00401740291512169,0.00706245189384597
"AF722",0.0398279995790693,0.0217547555372945,0.008781978595721,0.0566014642421824,0.0464274537403602,0.0846881113340065,0.162337415449605,0.0927061713791022,0.124583961076158,0.162445559903949,0.124410752915921,0.101970133785608,0.0449849283845023,0.0406302293619944,0.0487859890775885,0.0400392723692104,0.204865163711997,0.299130785675605,0.139800569985887,0.0755172631032758,0.0445956273445611,0.0514656026445881,0.0943011836330309,0.12836651361346,0.654194439385491,1,0.646069533297329,0.475146555238453,0.200928491033132,0.14104343832767,0.106785204424256,0.0537355119174738,0.0791237714506064,0.0881712137483709,0.0283875581785949,0.0804282609645964,0.110449076747104,0.111452482623,0.0617945202146304,0.0787161480358742,0.148467537657163,0.0515952314435425,0.0581029758086915,0.0560016610752605,0.0462330361926075,0.0338403413437595,0.216552590617221,0.164985166714107,0.16071220350456,0.202864850251039,0.0826981309992073,0.163636610774013,0.0353354097514803,0.0129259643746234,0.0558558654462652,0.0426274270515756,0.0588750728407881,0.0315630891621807,0.0181405639184659,0.0187885849809773,0.0165528101110851,0.0324764080758552,0.0546876942671756,-0.0103420714799095
"AF723",0.0744796388997954,0.0260905907756615,0.0584056025219666,0.068511178813957,0.155023033407151,0.22014363379291,0.45829770058652,0.266562564253708,0.37030212390608,0.227539942293262,0.105325284798536,0.076978244713207,0.0756306875953692,0.151543902295751,0.105936569872846,0.0750709783466368,0.0762019089003375,0.230548595996308,0.312954004647554,0.369722507380773,0.526443980176623,0.629872528224655,0.944582761780095,0.533045559591773,0.873531124205235,1,0.509102218164667,0.300666654377425,0.189117614370048,0.256575892105223,0.215181774567967,0.144137795531563,0.447861481991251,0.545583819415561,0.615957759524907,0.257927968677865,0.360367018486823,0.382144586126702,0.316364163209966,0.149650640306102,0.321414704712426,0.182142984627036,0.0944664140637172,0.0711434074436192,0.0901003110225036,0.119398704135908,0.126535834319539,0.0882438436031929,0.100177824700861,0.169042098722222,0.215082587845635,0.168235719572131,0.13203359299534,0.153233208593424,0.111317024298957,0.149118612022948,0.0339688907263765,0.0394329590863709,0.0718593831999726,0.0845333877987955,0.0572052823098631,0.0732956652097517,0.0738958873837727,0.02550883760588
"AF724",0.0112843575644508,0.00126674400998738,0.0327274844976559,0.00728225384427734,0.0288861352996821,0.124090429424758,0.107945595066177,0.0574979583315953,0.235191007598894,0.16460931902255,0.135870173333888,0.109423896736889,0.0532239654541407,0.0639859405325194,0.0727446227487403,0.0603246741351529,0.20879743058582,0.295800319668656,0.234834236990299,0.181798577477701,0.204509196385391,0.155650597357761,0.22680571528073,0.248305382731079,1,0.947532751049268,0.619113988488901,0.282652625365115,0.107042819578183,0.168011173034947,0.260008131627178,0.0165211462946196,0.096281114226477,0.139875640082938,0.154818377139594,0.0838272755247448,0.148863011488789,0.185798228822747,0.240808945860729,0.145459860004627,0.240096651454781,0.117823925941141,0.0645695121274916,0.113229589570444,0.0388039440399181,0.0902405204128713,0.228528288992753,0.211891926188664,0.234817821609752,0.309169796807165,0.239867817189037,0.133846451993292,0.135389303896257,0.0847715430307436,0.103708492769408,0.119726665118343,0.03242838835787,0.0626686130837413,0.119139495162777,0.0488254645263077,0.0253008152232839,0.0739121456766448,0.0686046786934793,0.0591090446181116
"AF725",0.160100969639325,0.0361158140296816,0.0371611606922193,0.00283275849685071,-0.0335588772080162,0.0980506837284691,0.400896794056637,0.208237956440318,0.567452975453783,0.13623025742076,-0.15628203392195,0.134270492347571,-0.096317705571238,0.141661025134679,0.168902838092863,0.00901787086663311,0.145788636597856,0.024445023028298,0.354916084255741,0.355055329611915,0.533594876325871,0.252537374634063,0.350287911219221,0.405579378701482,0.781259545077399,0.945141870643082,0.909032811286878,0.0424184011760015,0.147454241910256,0.140385037155859,-0.0307161694729482,0.197801259103395,0.017949896368735,0.120069092658193,0.163067461161537,0.378699966059045,0.288461721170729,0.108866541232755,0.290401799121662,0.302975032224646,0.340825106456894,0.00357174217535935,0.0183495522896593,0.0481433995673326,0.0065785921511595,0.224799908906431,0.151556347660812,0.498467881136148,0.190789274731323,1,0.45208560199423,0.300747889325427,0.107044792452356,0.410566204565071,0.227472791055161,-0.047394770763707,-0.00693784970558499,0.0341669575950807,0.0351592307357836,-0.0399756434581841,0.0110020161965826,0.0388044602975607,0.0800991337915954,0.0630758350408833
"AF726",0.0136457356020046,0.0014052851103683,0.0400936696775799,0.00984426157827695,0.0207956134249069,0.12740187790893,0.115594399422305,0.129580879855589,0.23582120961434,0.172734337032461,0.212125675962489,0.0985504983936079,0.0724764041476251,0.0568057417741027,0.0639190515610603,0.083870617447269,0.172842735700342,0.28334852606255,0.246285312099436,0.158418454919113,0.271551565369605,0.185710619275215,0.249362539797237,0.43304920432964,1,0.465423415094547,0.570538386875041,0.290505715272828,0.0934464628495238,0.179640984701534,0.323944630995089,0.017754547734978,0.116779719549291,0.153302980861784,0.204647827994944,0.138556313681364,0.216809817647633,0.146019058665209,0.152013402055238,0.132107807681105,0.191373035409153,0.112563476790349,0.0605341903040981,0.104707753763324,0.0472804072124666,0.130070828510009,0.227469906428143,0.3664429296579,0.208745772527417,0.31743056798352,0.153554659585763,0.128287259352262,0.259243891886379,0.0554218639317883,0.140915496102514,0.0914546053859993,0.0396995629372924,0.0682886722857287,0.140490703433735,0.0737536167298704,0.0401614760019097,0.0830450131104973,0.113606258909274,0.0506561791293302
"AF727",0.0736931769083021,0.0226135467123343,0.0187459419440749,0.0622094806919194,0.10246742458311,0.187807143486625,0.230902138088954,0.24560815461313,0.176134420801695,0.192427691298615,0.240567277149376,0.174769260096178,0.134266135258898,0.0990719510577285,0.0573607476367426,0.0897103773797534,0.141301434974775,0.237429489137104,0.144706877895406,0.0245584601249674,0.0824157860295834,0.112272632449728,0.143564681089482,0.221121006651809,0.394017826607661,0.652464701570769,0.759857882838386,1,0.382363515697106,0.154354672616717,0.24381853997816,0.0793745152750563,0.149332775549541,0.133898897272065,0.176365236863223,0.0658247096612852,0.146620458369755,0.146145570650928,0.0846972804418882,0.104673906330204,0.267709278955089,0.146035316283141,0.0563648289686877,0.0447907802178025,0.0440464382645444,0.0458008495794226,0.138293119525257,0.176771468671545,0.117316303386725,0.158488258015032,0.074419971824787,0.15701815291498,0.168636716980081,0.040654736226111,0.0733589042575566,0.0456230724636897,0.0316983784495198,0.0423590880661203,0.0980410329566331,0.122599497356352,0.0739127332383566,-0.00435687929501449,0.0488894046981152,0.0172034028807775
"AF728",0.0202174538691606,0.0560131482870081,0.0152953664931958,0.0266969062558664,0.0645377918828168,0.0647212049517502,0.207235490614923,0.325404087307497,0.197554794815887,0.0316064194735631,0.0299418485001925,0.0185879643676066,0.027938576131599,0.0303031035701259,0.0329993518111879,0.0210850914617434,0.0265337702773849,0.0910193166345076,0.126632848602488,0.148975507792622,0.461993903745775,0.380822770747063,1,0.480581497898982,0.263185566195617,0.29860368750309,0.110158596454477,0.0989239073710187,0.0321700864905623,0.0420663997262836,0.0846643107386064,0.0216934446185917,0.363332761615386,0.424347543953824,0.505958008184763,0.241193169610352,0.312406755939108,0.13202816549526,0.11945483083385,0.0924860614911352,0.0612041558168769,0.0443112937338169,0.066852100470046,0.0172155469212816,0.00248658793356207,0.0357987550952626,0.0480145236886634,0.0308711999228311,0.0199909663534765,0.0429351333874364,0.0321410748607238,0.043669194919207,0.0848246459028517,0.00787194148866594,0.0625660052169149,0.0152867118471455,0.0136536645234581,0.0187926193807574,-0.00271230321256197,0.0391903014065548,-0.0107189617004625,0.0229108935153973,0.0214340885271938,0.00706081750204869
"AF729",0.0308238539909515,0.0203154756313489,0.0364395883412095,0.0156997855298472,0.046165011350356,0.066454369455264,0.205635432060134,0.294938393506406,0.27137043213557,0.0390039171586919,0.0590900844928956,0.0346650076323065,0.0180676211082718,0.0418761600205763,0.0337112982142079,0.00886866214828701,0.0263957717330258,0.0520932034712791,0.111161050835049,0.176318828161731,0.47044120774903,0.413603537274717,1,0.424687243729468,0.199005107651547,0.247857532030424,0.0674167227387101,0.0514289301600283,0.0393586583619651,0.0194175067202403,0.031851799415939,0.0242878613078357,0.292298912535119,0.249234943825759,0.348518733553801,0.161273431855055,0.237130244561092,0.107358403116763,0.072246634273067,0.0735497967506908,0.0769612501010363,0.0345397948885371,0.0146411335916114,0.0379943847693642,0.0511542534770981,0.0168285562152139,0.0552180682946591,0.00321113590590474,0.00445559253831809,0.0618778972228153,0.0555713814990051,0.0565775895928444,0.0769480953142689,0.0245967542969015,-0.00453064313040677,0.0132461679160898,0.022890655523761,0.0030397478977269,0.0104323191132781,0.0144100288746337,0.0384189035768572,0.000466814190816679,-0.00583392008495624,0.0138633506742752
"AF730",0.0474484348249156,0.115308806406064,0.163218870561063,0.238783306846407,0.307304657528576,0.572597764825336,1,0.709598286927433,0.379812673290212,0.154225571182322,0.0720105780192238,0.0587016298359159,0.0395799424550808,0.0719261530489251,0.0120618147102508,0.0562245156760566,0.0286275986845078,0.142320832480359,0.136184490331235,0.146341487416042,0.197148202166937,0.20513452887682,0.281957560001158,0.284127559331486,0.210591556083506,0.338915914413933,0.0630553406807887,0.0728669198150349,-0.0322510450591114,0.0453069608318766,0.0586933709263321,0.0178358499925565,0.115311350584479,0.0650682826870467,0.0601760075346351,0.0576769743126772,0.0648739795510211,0.0287618190490197,0.0268121764082465,0.0391713002753337,0.0365885388934827,0.0158079600811715,0.026856398648833,-0.0287431672740049,0.0257010503477886,0.0371288971278093,0.061211402339541,0.0426829782460209,0.0207942028732844,0.0391980111222754,0.0267189552506863,-0.117529015587086,-0.0192425257180078,0.032143349545831,0.0175839835033948,0.00558819099715669,0.0570981795583386,0.00495846180732541,0.0401709027115926,0.0235735752222304,0.0176075802774153,0.0400071628826666,-0.0287086665632449,0.0110448456480385
"AF731",0.0320379218122059,0.010540604796798,0.0570449024119683,0.162508975618609,0.00205560931995692,0.214340819979044,0.393108570321818,0.391669891550352,0.245750346989346,0.123558752454713,0.143224044079688,0.055788531500374,0.0638224532993433,0.0787669380954046,0.141186072759642,0.158007150258386,-0.034161081397726,0.216668195395028,0.26944607125235,0.215540632092534,0.73607770466991,0.538938153312016,1,0.726215057951027,0.286227743492105,0.535207908969549,0.154742771906901,0.161918992140002,0.139505084533119,0.118180437005892,0.123649608018691,0.00798017784017531,0.322198313030998,0.239387401641406,0.284293326476735,0.148513461588214,0.245766541169964,0.14997697427651,0.0353355701788373,0.0666390325996267,0.0554229753761936,0.140372712999679,0.0772634658507958,0.0261262454838337,0.0458946149008308,0.0406169510464463,0.162401181892593,0.0533003269013231,0.031875737029714,0.061148624850473,0.0389679532724138,0.17366111262293,0.117896381561213,0.0871045652209434,0.0788618787880902,0.0288061927008729,0.0724869305946265,0.0339393092024832,-0.0400433954432625,0.0875915370072209,0.0565778958761563,0.0503242375040189,0.0962874065776204,0.0731847295333423
"AF732",0.0581635359931312,0.0653732860249086,0.20447224454402,0.268053614255198,0.373919303002463,0.629975494354843,1,0.635281381239507,0.358403377520933,0.139151776198219,0.0495327856361821,0.0218748531704066,0.00413987773919972,0.0161572442872577,0.0226773186291534,0.0155106657085611,0.0652903805412294,0.0947509983974523,0.174911567448468,0.193523211737774,0.240763463401169,0.326452307963151,0.449409926169307,0.276509457421735,0.154296596462712,0.148256768419706,0.0724813249977266,0.0510740971946009,-0.01320640296665,0.0307957003878841,0.0586032332316595,-0.0350789211109335,0.0967524744883192,0.0834666260008324,0.0756886716928847,-0.0200979044563483,0.0816405453328803,0.104323461136371,0.0737113996880185,0.0762290749054197,0.0186557517924259,0.0279746755274626,-0.0235775496140569,0.0342867155518217,0.0349559710599107,0.0606087758078227,0.0572834399483103,-0.00267108535325809,-0.0036260034990224,0.0674847075742776,0.0439669461993764,0.0707493127966708,0.084425609353098,0.0236071610292565,0.0199844008836968,0.0375751101571429,-0.00557903531245371,-0.00823914535792302,0.018317396908203,0.0168839765976234,0.0126260224378121,0.008229682678258,-0.0162652481332423,-0.034869474972731
"AF733",0.0148560533656153,0.0229860883648298,0.0475877631063036,0.0660080289925716,0.0933795498955461,0.192579300453805,0.401522352402913,0.313914635053299,0.380115187625025,0.189501560771166,0.182109080067126,0.112065706576603,0.136520354721262,0.179152839564873,0.175966087705978,0.157536486949311,0.0537741180132128,0.143398319795709,0.242376042487532,0.319400909303373,0.57498660693704,0.620910119062309,0.973352976476895,0.99144623719459,0.731807156620392,1,0.712883368223163,0.535459044565824,0.610988457172091,0.633546578766893,0.650280199085933,0.429098752762502,0.2201632423926,0.28360530340796,0.419022736984441,0.487477520463673,0.529704125792334,0.542152852539828,0.50835049401473,0.402377842995008,0.49296001826909,0.37967443858196,0.278600848082945,0.309410279803506,0.279652560259592,0.428313492752987,0.14981637619668,0.219912256583482,0.271994398507693,0.466844477529773,0.376090308672045,0.431061484064335,0.64604816319479,0.409649732939912,0.39929422134371,0.325181758443394,0.0710559864406448,0.127101608158123,0.168990375755367,0.185319970954215,0.204987302096526,0.208004168531908,0.27401389310489,0.190537888240175
